ItemGenre	DetailType	ParticularType	Series	Level	IsNew	money	FuYuan	Coin	Score	GoldCoin	Contribution	Honour	GoldCoinScore	Ã‚Â½ÃƒÂ°Ã‚Â±Ãƒâ€™Ã‚Â¹Ã‚ÂºÃƒÅ½ÃƒÂ¯Ã‚Â·Ã‚ÂµÃ‚Â»Ã‚Â¹Ã‚ÂµÃƒâ€žÃ‚Â½ÃƒÂ°Ã‚Â±Ãƒâ€™Ã‚Â»ÃƒÂ½Ã‚Â·Ãƒâ€“	UniPriceType	UniPriceAmount	SaleLogRequired	CurrentPrice	PromotionBeginDate	PromotionEndDate	SaleBeginDate	SaleEndDate	ExpiredTimeÃ‚Â£Ã‚Â¨minute or YYYYmmddÃ‚Â£Ã‚Â©	UsedTimeÃ‚Â£Ã‚Â¨minute or OnlineTimeÃ‚Â£Ã‚Â©	"ConsumeType(0-once;1-unlimit)"	comment
6	1	45	0	1				2									1	2	20070922	20071014						Phi §ao thuËt. NhiÕp Hån NguyÖt ¶nh
6	1	46	0	1				2									1	2	20070922	20071014						Phi Tiªu thuËt. Cöu Cung Phi Tinh
6	1	27	0	1				2									1	2	20070922	20071014						Tô TiÔn thuËt. B¹o Vò Lª Hoa
6	1	28	0	1				2									1	2	20070922	20071014						H·m TÜnh thuËt.Lo¹n Hoµn KÝch
6	1	47	0	1				2									1	2	20070922	20071014						Ngò §éc Ch­ëng Ph¸p. QuyÓn 1
6	1	48	0	1				2									1	2	20070922	20071014						Ngò §éc §ao ph¸p. QuyÓn 2
6	1	49	0	1				2									1	2	20070922	20071014						Ngò §éc NhiÕp T©m thuËt. QuyÓn 3
6	1	42	0	1				2									1	2	20070922	20071014						DiÖt KiÕm MËt TÞch
6	1	43	0	1				2									1	2	20070922	20071014						Nga Mi  PhËt Quang Ch­ëng MËt TÞch
6	1	59	0	1				2									1	2	20070922	20071014						Phæ §é MËt TÞch
6	1	40	0	1				2									1	2	20070922	20071014						Thóy Yªn ®ao ph¸p
6	1	41	0	1				2									1	2	20070922	20071014						Thóy Yªn song ®ao
6	1	54	0	1				2									1	2	20070922	20071014						C¸i Bang ch­ëng ph¸p
6	1	55	0	1				2									1	2	20070922	20071014						C¸i Bang c«n ph¸p
6	1	35	0	1				2									1	2	20070922	20071014						V©n Long KÝch. M©u ph¸p
6	1	36	0	1				2									1	2	20070922	20071014						L­u Tinh. §ao ph¸p
6	1	53	0	1				2									1	2	20070922	20071014						NhiÕp Hån. Chó thuËt
6	1	33	0	1				2									1	2	20070922	20071014						Th¸i Cùc QuyÒn Phæ. QuyÓn 3
6	1	34	0	1				2									1	2	20070922	20071014						Th¸i Cùc KiÕm Phæ. QuyÓn 2
6	1	50	0	1				2									1	2	20070922	20071014						Ngù Phong thuËt
6	1	51	0	1				2									1	2	20070922	20071014						Ngù L«i thuËt
6	1	52	0	1				2									1	2	20070922	20071014						Ngù T©m thuËt
6	1	12	0	1				10									1									Bµn Nh­îc T©m Kinh
0	11	0	0	1				1									1									MÆt n¹ - L¹c Quang
0	11	1	0	1				1									1									MÆt n¹ - Ng©n Nha
0	11	2	0	1				1									1									MÆt n¹ - S­¬ng §ao
0	11	3	0	1				1									1									MÆt n¹ - L·nh §ao
0	11	4	0	1				1									1									MÆt n¹ - Hµn Th­¬ng
0	11	5	0	1				1									1									MÆt n¹ - B«n L«i
0	11	7	0	1				1									1									MÆt n¹ - Gi¸ng Chïy
0	11	8	0	1				1									1									MÆt n¹ - XÝch Ch­ëng
0	11	9	0	1				1									1									MÆt n¹ - Lang Bæng
0	11	10	0	1													1									MÆt n¹ - Tr­¬ng T«ng ChÝnh
0	11	12	0	1													1									MÆt n¹ - LiÔu Thanh Thanh
0	11	13	0	1													1									MÆt n¹ - PhiÕn Kh¸ch
0	11	14	0	1													1									MÆt n¹ - Lam Y Y
0	11	15	0	1													1									MÆt n¹ - Cæ B¸ch
6	1	130	0	1													1									§¹i B¹ch C©u hoµn
1	0	0	0	5		3000											0									Cöu ChuyÓn Hoµn Hån ®an
1	1	0	0	5		3000											0									¤ ®Çu Hoµn thÇn ®an
1	2	0	0	5		4000											0									Ngò Hoa Ngäc Lé Hoµn
0	11	16	0	1													1									MÆt n¹ - §¹o Thanh Ch©n Nh©n
0	11	17	0	1													1									MÆt n¹ - Gia LuËt TÞ Ly
0	11	18	0	1													1									MÆt n¹ - Hoµn Nhan TuyÕt Y
0	11	19	0	1													1									MÆt n¹ - §oan Méc DuÖ 
0	11	20	0	1													1									MÆt n¹ - Chung Linh Tó 
0	11	21	0	1													1									MÆt n¹ - Hµ Linh Phiªu
0	11	22	0	1													1									MÆt n¹ - M¹nh Th­¬ng L­¬ng
6	1	135	0	1		1888888											1									ThiÖp Chóc Phóc
6	1	136	0	1		1888888											1									ThiÖp Bang Ph¸i 
6	1	137	0	1		1888888											1									ThiÖp Sinh nhËt 
6	1	138	0	1		2999999											1									ThiÖp Hoa Hång
6	1	139	0	1		1888888											1									ThiÖp Gi¸ng Sinh
6	1	140	0	1		1888888											1									ThiÖp N¨m míi
6	1	141	0	1		8888888											1									ThiÖp Vui vÎ 
6	1	155	0	1		5000											0									Tèng Kim Chiªu th­ 
6	1	159	0	1		5000											0									Cê hiÖu 
6	1	156	0	1					3000								0									ChiÕn cæ 
6	1	157	0	1					2000								0									LÖnh Bµi
6	1	158	0	1					1500								0									Binh SÜ hiÖu phï 
6	1	178	0	1					600								0									Tèng Kim Ngo¹i Phæ hoµn
6	1	179	0	1					600								0									Tèng Kim Ngo¹i §éc hoµn
6	1	180	0	1					600								0									Tèng Kim Ngo¹i B¨ng hoµn
6	1	181	0	1					600								0									Tèng Kim Néi Phæ hoµn
6	1	182	0	1					600								0									Tèng Kim Néi §éc hoµn
6	1	183	0	1					600								0									Tèng Kim Néi B¨ng hoµn
6	1	184	0	1					600								0									Tèng Kim Néi Háa hoµn
6	1	185	0	1					600								0									Tèng Kim Néi L«i hoµn
6	1	186	0	1					300								0									Tèng Kim Tr­êng MÖnh hoµn
6	1	187	0	1					300								0									Tèng Kim Gia Bµo hoµn
6	1	188	0	1					300								0									Tèng Kim Cao ThiÓm hoµn
6	1	189	0	1					300								0									Tèng Kim Cao Trung hoµn
6	1	190	0	1					600								0									Tèng Kim Phi Tèc hoµn
6	1	191	0	1					400								0									Tèng Kim Phæ Phßng hoµn
6	1	192	0	1					400								0									Tèng Kim B¨ng Phßng hoµn
6	1	193	0	1					400								0									Chuyªn dïng cho Tèng Kim L«i phßng hoµn
6	1	194	0	1					400								0									Chuyªn dïng cho Tèng Kim Háa phßng hoµn
6	1	195	0	1					400								0									Chuyªn dïng cho Tèng Kim §éc phßng hoµn
6	1	212	0	1					250								0									Bå c©u 
6	1	214	0	1					3000								0									Kh¸ng §¬n Chi Gi¸c 
6	1	215	0	1		5000			400								0									Cµn Kh«n T¹o Hãa §an (®¹i)
6	1	216	0	1		6000			200								0									Cµn Kh«n T¹o Hãa §an (trung) 
6	1	217	0	1		3000			100								0									Cµn Kh«n T¹o Hãa §an (tiÓu) 
1	0	0	0	5		2000											0									Cöu ChuyÓn Hoµn Hån ®an
1	1	0	0	5		2000											0									¤ ®Çu Hoµn thÇn ®an
1	2	0	0	5		3000											0									Ngò Hoa Ngäc Lé Hoµn
1	4	0	0	5		200											0									Long §µm Hãa §éc ®an
4	507	1	0	1					5000								0									NhÃ‚Â¹c VÃ‚Â­Ã‚Â¬ng HÃƒÂ¥n ThÃ‚Â¹ch
6	1	236	0	1		3000000											0									ThiÖp  T×nh nh©n
6	0	20	0	1		20000											0									Hoa hång
6	0	11	0	1		10000											0									Ph¸o Hoa
0	11	72	0	1		3000000											1									MÆt n¹ - §Çu «ng ®Þa
0	11	73	0	1		3000000											1									MÆt n¹ - Nam S­ 
0	11	74	0	1		3000000											1									MÆt n¹ - B¾c S­ 
0	11	75	0	1		2000000											1									MÆt n¹ - Long Ch©u
0	11	76	0	1		2000000											1									MÆt n¹ - §Çu Rång
0	11	77	0	1		2000000											1									MÆt n¹ - Th©n Rång
0	11	78	0	1		2000000											1									MÆt n¹ - §u«i Rång
0	11	27	0	1		2000000											1									MÆt n¹ - TuyÕt B¸o
0	11	30	0	1		2000000											1									MÆt n¹ - Thanh lang
0	11	35	0	1		2000000											1									MÆt n¹ - NhÝm
0	11	38	0	1		2000000											1									MÆt n¹ - GÊu n©u
0	11	40	0	1		2000000											1									MÆt n¹ -Tr©u rõng
0	11	43	0	1		2000000											1									MÆt n¹ - Nh·n KÝnh M·ng xµ 
0	11	54	0	1		2000000											1									MÆt n¹ - Kim Miªu
0	11	61	0	1		2000000											1									MÆt n¹ - Kim T¬ HÇu
0	11	65	0	1		2000000											1									MÆt n¹ - H­¬u ®èm
0	11	66	0	1		2000000											1									MÆt n¹ - Heo tr¾ng
6	1	147	0	1					150								1									HuyÒn Tinh Kho¸ng Th¹ch 
6	1	147	0	2					500								1									HuyÃƒâ€™n Tinh KhoÃ‚Â¸ng ThÃ‚Â¹ch-PhÃƒË†m chÃƒÅ t: 2
6	1	147	0	3					2250								1									HuyÃƒâ€™n Tinh KhoÃ‚Â¸ng ThÃ‚Â¹ch-PhÃƒË†m chÃƒÅ t: 3
6	1	147	0	4					9000								1									HuyÃƒâ€™n Tinh KhoÃ‚Â¸ng ThÃ‚Â¹ch-PhÃƒË†m chÃƒÅ t: 4
6	1	147	0	5					35000								1									HuyÃƒâ€™n Tinh KhoÃ‚Â¸ng ThÃ‚Â¹ch-PhÃƒË†m chÃƒÅ t: 5
6	1	147	0	6					120000								1									HuyÃƒâ€™n Tinh KhoÃ‚Â¸ng ThÃ‚Â¹ch-PhÃƒË†m chÃƒÅ t: 6
6	1	149	0	1				1	100								1									HuyÒn ThiÕt Nguyªn Kho¸ng
6	1	151	0	1				1	100								1									MËt Ng©n Nguyªn Kho¸ng
6	1	153	0	1				1	100								1									Chu Sa Nguyªn Kho¸ng
6	1	383	0	1					20000								1	1								§å phæ Hoµng Kim - §Þnh Quèc Thanh Sa Tr­êng Sam
6	1	384	0	1					50000								1	2								§å phæ Hoµng Kim - §Þnh Quèc ¤ Sa Ph¸t Qu¸n
6	1	385	0	1					20000								1	1								§å phæ Hoµng Kim - §Þnh Quèc XÝch Quyªn NhuyÔn Ngoa
6	1	386	0	1					20000								1	1								§å phæ Hoµng Kim - §Þnh Quèc Tö §»ng Hé uyÓn
6	1	387	0	1					20000								1	1								§å phæ Hoµng Kim - §Þnh Quèc Ng©n Tµm Yªu ®¸i
6	1	388	0	1					50000								1	2								§å phæ Hoµng Kim - An Bang B¨ng Tinh Th¹ch H¹ng Liªn
6	1	389	0	1					20000								1	2								§å phæ Hoµng Kim - An Bang Cóc Hoa Th¹ch ChØ hoµn
6	1	390	0	1					20000								1	2								§å phæ Hoµng Kim - An Bang §iÒn Hoµng Th¹ch Ngäc Béi
6	1	391	0	1					20000								1	2								§å phæ Hoµng Kim - An Bang Kª HuyÕt Th¹ch Giíi ChØ 
6	1	130	0	1		3000000											1									§¹i B¹ch C©u hoµn
6	1	401	0	1		100											0									S­ ®å thiÕp
1	0	0	0	5		4000											0									Cöu ChuyÓn Hoµn Hån ®an
1	1	0	0	5		4000											0									¤ ®Çu Hoµn thÇn ®an
1	2	0	0	5		5000											0									Ngò Hoa Ngäc Lé Hoµn
1	4	0	0	5		1000											0									Long §µm Hãa §éc ®an
6	1	240	0	1													1									§å phæ Hoµng Kim - Méng Long Kim Ti ChÝnh Hång Cµ Sa
6	1	244	0	1													1									§å phæ Hoµng Kim - Phôc Ma Tö Kim C«n
6	1	249	0	1													1									§å phæ Hoµng Kim - Tø Kh«ng Gi¸ng Ma Giíi §ao
6	1	254	0	1													1									§å phæ Hoµng Kim - H¸m Thiªn Kim Hoµn §¹i Nh·n ThÇn Chïy
6	1	259	0	1													1									§å phæ Hoµng Kim - KÕ NghiÖp B«n L«i Toµn Long Th­¬ng
6	1	260	0	1													1									§å phæ Hoµng Kim - KÕ NghiÖp HuyÒn Vò Hoµng Kim Kh¶i
6	1	264	0	1													1									§å phæ Hoµng Kim - Ngù Long L­îng Ng©n B¶o §ao
6	1	269	0	1													1									§å phæ Hoµng Kim - V« Gian û Thiªn KiÕm
6	1	277	0	1													1									§å phæ Hoµng Kim - V« Ma TÈy T­îng Ngäc KhÊu
6	1	278	0	1													1									§å phæ Hoµng Kim - M¶nh Hång Truy NhuyÔn Th¸p Hµi 
6	1	280	0	1													1									§å phæ Hoµng Kim - V« TrÇn Thanh T©m H­íng ThiÖn Ch©u
6	1	284	0	1													1									§å phæ Hoµng Kim - Tª Hoµng Phông Nghi §ao
6	1	289	0	1													1									§å phæ Hoµng Kim - BÝch H¶i Uyªn ¦¬ng Liªn Hoµn ®ao
6	1	292	0	1													1									§å phæ Hoµng Kim - BÝch H¶i Hång L¨ng Ba
6	1	294	0	1													1									§å phæ Hoµng Kim - U Lung Kim Xµ Ph¸t §¸i
6	1	298	0	1													1									§å phæ Hoµng Kim - U Lung MÆc Thï NhuyÔn Lý 
6	1	299	0	1													1									§å phæ Hoµng Kim - Minh ¶o Tµ S¸t §éc NhËn
6	1	305	0	1													1									§å phæ Hoµng Kim - Chó Ph­îc DiÖt L«i C¶nh Phï 
6	1	309	0	1													1									§å phæ Hoµng Kim - B¨ng Hµn §¬n ChØ Phi §ao
6	1	314	0	1													1									§å phæ Hoµng Kim - Thiªn Quang Hoa Vò M¹n Thiªn
6	1	319	0	1													1									§å phæ Hoµng Kim - S©m Hoang Phi Tinh §o¹t Hån
6	1	325	0	1													1									§å phæ Hoµng Kim - §Þa Ph¸ch H¾c DiÖm Xung Thiªn Liªn
6	1	330	0	1													1									§å phæ Hoµng Kim - §ång Cõu Gi¸ng Long C¸i Y
6	1	332	0	1													1									§å phæ Hoµng Kim - §ång Cõu Kh¸ng Long Hé UyÓn
6	1	334	0	1													1									§å phæ Hoµng Kim - §Þch Kh¸i Lôc Ngäc Tr­îng
6	1	339	0	1													1									§å phæ Hoµng Kim - Ma S¸t Quû Cèc U Minh Th­¬ng
6	1	348	0	1													1									§å phæ Hoµng Kim - Ma ThÞ s¬n  H¶i Phi Hång Lý 
6	1	349	0	1													1									§å phæ Hoµng Kim - Ma Hoµng Kim Gi¸p Kh«i
6	1	350	0	1													1									§å phæ Hoµng Kim - Ma Hoµng ¸n XuÊt Hæ H¹ng Khuyªn
6	1	357	0	1													1									§å phæ Hoµng Kim - L¨ng Nh¹c V« Cùc HuyÒn Ngäc Béi
6	1	359	0	1													1									§å phæ Hoµng Kim - CËp Phong Ch©n Vò KiÕm
6	1	360	0	1													1									§å phæ Hoµng Kim - CËp Phong Tam Thanh Phï 
6	1	364	0	1													1									§å phæ Hoµng Kim - S­¬ng Tinh Thiªn Niªn Hµn ThiÕt
6	1	370	0	1													1									§å phæ Hoµng Kim - L«i Khung Thiªn §Þa Hé Phï 
6	1	374	0	1													1									§å phæ Hoµng Kim - Vô ¶o B¾c Minh §¹o Qu¸n
6	1	380	0	1													1									§å phæ Hoµng Kim - ®éng S¸t B¹ch Ngäc Cµn Kh«n Béi
6	1	381	0	1													1									§å phæ Hoµng Kim - ®éng S¸t B¹ch Kim Tó Phông Giíi
6	1	382	0	1													1									§å phæ Hoµng Kim - ®éng S¸t PhØ Thóy Ngäc H¹ng Khuyªn
6	1	22	0	1				5									1									TÈy Tñy Kinh
6	1	438	0	1													1	8								Thæ ®Þa phï (sö dông v« h¹n) 
6	1	439	0	1													1	8								T©m T©m T­¬ng ¸nh Phï (sö dông v« h¹n) 
6	1	440	0	1				2									1									M¶nh S¬n Hµ X· T¾c (100) 
0	11	87	0	1													1									MÆt n¹ - V­¬ng T¸ 
0	11	88	0	1													1									MÆt n¹ - HuyÒn Gi¸c §¹i S­ 
0	11	89	0	1													1									MÆt n¹ - §­êng BÊt NhiÔm
0	11	90	0	1													1									MÆt n¹ - B¹ch Doanh Doanh
0	11	91	0	1													1									MÆt n¹ - Thanh TuyÖt S­ Th¸i
0	11	92	0	1													1									MÆt n¹ - Yªn HiÓu Tr¸i
0	11	93	0	1													1									MÆt n¹ - Hµ Nh©n Ng· 
0	11	94	0	1													1									MÆt n¹ - §¬n T­ Nam
0	11	95	0	1													1									MÆt n¹ - TuyÒn C¬ Tö 
0	11	96	0	1													1									MÆt n¹ - Hµn M«ng
6	1	447	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 1
6	1	448	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 2
6	1	449	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 3
6	1	450	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 4
6	1	451	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 5
6	1	452	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 6
6	1	453	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 7
6	1	454	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 8
6	1	455	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 9
6	1	456	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 10
6	1	457	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 11
6	1	458	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 12
6	1	459	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 13
6	1	460	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 14
6	1	461	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 15
6	1	462	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 16
6	1	463	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 17
6	1	464	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 18
6	1	465	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 19
6	1	466	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 20
6	1	467	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 21
6	1	468	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 22
6	1	469	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 23
6	1	470	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 24
6	1	471	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 25
6	1	472	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 26
6	1	473	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 27
6	1	474	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 28
6	1	475	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 29
6	1	476	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 30
6	1	477	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 31
6	1	478	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 32
6	1	479	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 33
6	1	480	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 34
6	1	481	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 35
6	1	482	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 36
6	1	483	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 37
6	1	484	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 38
6	1	485	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 39
6	1	486	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 40
6	1	487	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 41
6	1	488	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 42
6	1	489	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 43
6	1	490	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 44
6	1	491	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 45
6	1	492	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 46
6	1	493	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 47
6	1	494	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 48
6	1	495	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 49
6	1	496	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 50
6	1	497	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 51
6	1	498	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 52
6	1	499	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 53
6	1	500	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 54
6	1	501	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 55
6	1	502	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 56
6	1	503	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 57
6	1	504	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 58
6	1	505	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 59
6	1	506	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 60
6	1	507	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 61
6	1	508	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 62
6	1	509	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 63
6	1	510	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 64
6	1	511	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 65
6	1	512	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 66
6	1	513	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 67
6	1	514	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 68
6	1	515	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 69
6	1	516	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 70
6	1	517	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 71
6	1	518	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 72
6	1	519	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 73
6	1	520	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 74
6	1	521	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 75
6	1	522	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 76
6	1	523	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 77
6	1	524	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 78
6	1	525	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 79
6	1	526	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 80
6	1	527	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 81
6	1	528	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 82
6	1	529	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 83
6	1	530	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 84
6	1	531	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 85
6	1	532	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 86
6	1	533	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 87
6	1	534	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 88
6	1	535	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 89
6	1	536	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 90
6	1	537	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 91
6	1	538	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 92
6	1	539	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 93
6	1	540	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 94
6	1	541	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 95
6	1	542	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 96
6	1	543	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 97
6	1	544	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 98
6	1	545	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 99
6	1	546	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 100
6	1	547	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 101
6	1	548	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 102
6	1	549	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 103
6	1	550	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 104
6	1	551	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 105
6	1	552	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 106
6	1	553	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 107
6	1	554	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 108
6	1	555	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 109
6	1	556	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 110
6	1	557	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 111
6	1	558	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 112
6	1	559	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 113
6	1	560	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 114
6	1	561	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 115
6	1	562	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 116
6	1	563	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 117
6	1	564	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 118
6	1	565	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 119
6	1	566	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 120
6	1	567	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 121
6	1	568	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 122
6	1	569	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 123
6	1	570	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 124
6	1	571	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 125
6	1	572	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 126
6	1	573	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 127
6	1	574	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 128
6	1	575	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 129
6	1	576	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 130
6	1	577	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 131
6	1	578	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 132
6	1	579	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 133
6	1	580	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 134
6	1	581	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 135
6	1	582	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 136
6	1	583	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 137
6	1	584	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 138
6	1	585	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 139
6	1	586	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 140
6	1	587	0	1		100											1									MËt ®å "§ång hµnh luyÖn cÊp" 141
